지역명_매장명,매장명,지역명,시,군구,전화번호,주소,링크
인천 서구_빵떡폰샵,빵떡폰샵,인천 서구,인천,서구,010-8301-2646,인천 서구 청라에메랄드로 99 지엘엠청라 지하1층 B072호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_사나이통신,사나이통신,인천 서구,인천,서구,010-7543-7563,인천 서구 고산후로95번길 28 풍산프라자 1층 108호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_사나이통신 서구점,사나이통신 서구점,인천 서구,인천,서구,010-6397-9875,인천 서구 가석로156번길 23 논현빌딩 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_사나이통신 청라점,사나이통신 청라점,인천 서구,인천,서구,010-9864-5307,인천 서구 중봉대로586번길 22 청라엑슬루타워 판매시설 A동 112호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_새롬모바일,새롬모바일,인천 서구,인천,서구,010-5553-4492,인천 서구 원당대로 853 삼정프라자 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_썬다롱텔레콤,썬다롱텔레콤,인천 서구,인천,서구,010-7769-5695,인천 서구 승학로 446 삼보프라자 1층 109호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_옆 커폰 검암점,옆 커폰 검암점,인천 서구,인천,서구,010-7902-9001,인천 서구 승학로 584 힘찬프라자 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
인천 서구_옆커폰 완정점,옆커폰 완정점,인천 서구,인천,서구,010-3794-4787,인천 서구 완정로8번길 2 JM빌딩 1층 103호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
인천 서구_옆커폰 인천서구점,옆커폰 인천서구점,인천 서구,인천,서구,010-4429-4590,인천 서구 승학로 223 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
인천 서구_옆커폰 인천청라점,옆커폰 인천청라점,인천 서구,인천,서구,010-5535-7934,인천 서구 청라커낼로 300 판매1동 1층 108호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
인천 서구_우수모바일 검단신도시점,우수모바일 검단신도시점,인천 서구,인천,서구,010-3343-8253,인천 서구 이음5로 80 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_유정선불폰,유정선불폰,인천 서구,인천,서구,010-8055-3568,인천 서구 가정로 451 5층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_정모바일,정모바일,인천 서구,인천,서구,010-5636-2147,인천 서구 가정로335번길 31 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_청라성지모바일,청라성지모바일,인천 서구,인천,서구,010-5481-4443,인천 서구 청라루비로 76 1층 143호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_청라정보통신,청라정보통신,인천 서구,인천,서구,010-7900-4700,인천 서구 청라라임로 51 1층 115호 노란간판 휴대폰 할인매장,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_청라정보통신 2호점,청라정보통신 2호점,인천 서구,인천,서구,010-5550-7100,인천 서구 중봉대로586번길 9-4 1층 110호 노란간판 휴대폰성지,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_청라폰,청라폰,인천 서구,인천,서구,010-7392-1721,인천 서구 청라에메랄드로102번길 26 서진프라자 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_티앤에스TS 청라시티점,티앤에스TS 청라시티점,인천 서구,인천,서구,010-6464-2225,인천 서구 청라대로 127 리베라움더레이크 지하1층 비115호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_한빛정보통신,한빛정보통신,인천 서구,인천,서구,010-8809-0153,인천 서구 가정로 283 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
인천 서구_핸드폰성지 패밀리모바일 당하점,핸드폰성지 패밀리모바일 당하점,인천 서구,인천,서구,010-7512-8179,인천 서구 청마로 171 청석빌딩 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰빨간집,휴대폰빨간집,인천 서구,인천,서구,010-5527-2346,인천 서구 청라에메랄드로 99 지젤엠청라 A동 1층 056호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 서구_휴대폰성지 옆커폰 검단사거리역점,휴대폰성지 옆커폰 검단사거리역점,인천 서구,인천,서구,010-3333-7603,인천 서구 완정로 163 트리풀타워 A동 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰성지 쿠키모바일,휴대폰성지 쿠키모바일,인천 서구,인천,서구,010-8110-7778,인천 서구 가정로151번길 4 가좌코오롱하늘채메트로 103동 1층 110호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰성지 판다폰 루원시티점,휴대폰성지 판다폰 루원시티점,인천 서구,인천,서구,010-2323-6702,인천 서구 원창로 244 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰성지 패밀리모바일 루원시티점,휴대폰성지 패밀리모바일 루원시티점,인천 서구,인천,서구,010-9662-9107,인천 서구 봉오재3로 66 루원시티프라디움 상가1동 107호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰성지 패밀리모바일 불로점,휴대폰성지 패밀리모바일 불로점,인천 서구,인천,서구,010-6681-9950,인천 서구 검단로768번길 17 불로동금호어울림아파트 상가 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰성지 패밀리모바일 심곡점,휴대폰성지 패밀리모바일 심곡점,인천 서구,인천,서구,010-4282-9080,인천 서구 탁옥로 31 태영프라자 1층 105호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰성지 패밀리모바일 연희점,휴대폰성지 패밀리모바일 연희점,인천 서구,인천,서구,010-7324-1305,인천 서구 연희로 20 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 서구_휴대폰할인마트 심곡텔레콤,휴대폰할인마트 심곡텔레콤,인천 서구,인천,서구,010-4946-7947,인천 서구 심곡로 44-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_더블조이,더블조이,인천 연수구,인천,연수구,010-7773-7621,인천 연수구 새말로 75-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_모비맨,모비맨,인천 연수구,인천,연수구,010-2243-0554,인천 연수구 새말로56번길 3,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_버스모바일 송도점,버스모바일 송도점,인천 연수구,인천,연수구,010-2421-7298,인천 연수구 해돋이로 107 송도 더샵 퍼스트월드 H동 1층 41호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_선도림,선도림,인천 연수구,인천,연수구,010-5805-6257,인천 연수구 선학로 101 뉴서울상가 136호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_소녀폰 인천송도점,소녀폰 인천송도점,인천 연수구,인천,연수구,010-7773-4085,인천 연수구 신송로 122 송도프라자 3층 314호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_알로통신,알로통신,인천 연수구,인천,연수구,010-8088-2288,인천 연수구 함박로 54 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_옆커폰,옆커폰,인천 연수구,인천,연수구,010-2508-1492,인천 연수구 벚꽃로 120,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
인천 연수구_인천원픽모바일선불폰,인천원픽모바일선불폰,인천 연수구,인천,연수구,010-2445-8886,인천 연수구 용담로 153 대동월드스포츠센터 1층 142호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_인천핸드폰성지 의형제모바일,인천핸드폰성지 의형제모바일,인천 연수구,인천,연수구,010-2112-8982,인천 연수구 용담로 129 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 연수구_친거루,친거루,인천 연수구,인천,연수구,010-6580-5445,인천 연수구 함박로 23-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_텔레붐,텔레붐,인천 연수구,인천,연수구,010-4315-3555,인천 연수구 새말로 67,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_티피모바일,티피모바일,인천 연수구,인천,연수구,010-6880-5045,인천 연수구 청량로 76 1층 104호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
인천 연수구_폰플러스,폰플러스,인천 연수구,인천,연수구,010-3034-0015,"인천 연수구 벚꽃로 106 1층108호 폰플러스( 연수역cgv1층,푸르지오맞은편)",https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 연수구_휴대폰성지 메가폰 송도점,휴대폰성지 메가폰 송도점,인천 연수구,인천,연수구,010-4417-4443,인천 연수구 인천타워대로132번길 9 롯데몰송도캐슬파크 1층 125호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
인천 중구_골든모바일,골든모바일,인천 중구,인천,중구,010-8253-9016,인천 중구 영종대로 184 1층 101호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
인천 중구_그린모바일,그린모바일,인천 중구,인천,중구,010-2333-2008,인천 중구 서해대로484번길 16 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
인천 중구_제이모바일,제이모바일,인천 중구,인천,중구,010-2143-8881,인천 중구 자연대로 41 영종스카이스타 1층 111호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%B8%EC%B2%9C&tab=place#none
전남 고흥군_휴대폰성지 다온모바일 고흥점,휴대폰성지 다온모바일 고흥점,전남 고흥군,전남,고흥군,010-6633-3161,전남 고흥군 고흥읍 봉황길 35-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 곡성군_곡성핸드폰,곡성핸드폰,전남 곡성군,전남,곡성군,010-4901-6167,전남 곡성군 곡성읍 중앙로 102-1,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 광양시_준모바일,준모바일,전남 광양시,전남,광양시,010-4111-8880,전남 광양시 광양읍 희양현로 20,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 광양시_청년통신,청년통신,전남 광양시,전남,광양시,010-9770-2229,전남 광양시 중마중앙로 42 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 광양시_형제정보통신,형제정보통신,전남 광양시,전남,광양시,010-8000-4490,전남 광양시 광양읍 칠성로 48,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 광양시_휴대폰성지 광양점,휴대폰성지 광양점,전남 광양시,전남,광양시,010-3971-0999,전남 광양시 공영로 78 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 구례군_구례열쇠통신,구례열쇠통신,전남 구례군,전남,구례군,010-9334-1860,전남 구례군 구례읍 로터리길 14 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 나주시_K휴대폰할인마트 나주점,K휴대폰할인마트 나주점,전남 나주시,전남,나주시,010-8586-8967,전남 나주시 우정로 106 토담스타타워 C동 1층 106호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 나주시_하랑 남평점,하랑 남평점,전남 나주시,전남,나주시,010-9414-6889,전남 나주시 남평읍 강변1길 21-28 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 담양군_스마트아울렛,스마트아울렛,전남 담양군,전남,담양군,010-5595-2323,전남 담양군 담양읍 미리산길 2 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 담양군_캐스트엔커,캐스트엔커,전남 담양군,전남,담양군,010-4620-0609,전남 담양군 고서면 원등1길 5 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 담양군_한솔통신,한솔통신,전남 담양군,전남,담양군,010-7414-7700,전남 담양군 담양읍 추성로 1333-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_ID텔레콤,ID텔레콤,전남 목포시,전남,목포시,010-7753-3078,전남 목포시 비파로 165,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_LG유플러스 서부홈소매지점,LG유플러스 서부홈소매지점,전남 목포시,전남,목포시,010-8080-5877,전남 목포시 백년대로 352 2층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_거북이&도로시,거북이&도로시,전남 목포시,전남,목포시,010-8583-7006,전남 목포시 노적봉길 2-2 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_거성이동통신,거성이동통신,전남 목포시,전남,목포시,010-8629-3140,전남 목포시 하당로 248 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_옆커폰 목포점,옆커폰 목포점,전남 목포시,전남,목포시,010-9190-3133,전남 목포시 남악1로52번나길 45-1 1층 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_착한모바일 목포점,착한모바일 목포점,전남 목포시,전남,목포시,010-4707-1555,전남 목포시 옥암로 118 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_털보남악선불폰,털보남악선불폰,전남 목포시,전남,목포시,010-2692-2681,전남 목포시 후광대로143번안길 51-2 애경빌 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_한방모바일,한방모바일,전남 목포시,전남,목포시,010-8948-8442,전남 목포시 옥암로 83,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 목포시_한방모바일,한방모바일,전남 목포시,전남,목포시,010-8508-7536,전남 목포시 장미로 23 102호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 무안군_봉이모바일 남악점,봉이모바일 남악점,전남 무안군,전남,무안군,010-6347-8245,전남 무안군 삼향읍 후광대로 274 108호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 무안군_한방모바일,한방모바일,전남 무안군,전남,무안군,010-4123-4326,전남 무안군 삼향읍 남악3로 71 더트리폴리앙아파트 상가동 1층 134호,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 보성군_K1통신,K1통신,전남 보성군,전남,보성군,010-6225-9481,전남 보성군 보성읍 현충로 94-1 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 순천시_고릴라모바일,고릴라모바일,전남 순천시,전남,순천시,010-2100-9922,전남 순천시 충효로 32 동원빌딩 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
전남 순천시_대박통신,대박통신,전남 순천시,전남,순천시,010-5675-1752,전남 순천시 왕지5길 7 1층,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
